Wall time,Step,Value
1781427220.248232,563,-0.1749456375837326
1781427221.3511658,564,-0.17513053119182587
1781427223.5688272,566,-0.1748393177986145
1781427224.6942265,567,-0.17501065135002136
1781427225.7647448,568,-0.17392723262310028
1781427226.871386,569,-0.17398762702941895
1781427229.0734627,571,-0.17217928171157837
1781427231.2614906,573,-0.1738484799861908
1781427234.5252225,576,-0.17161612212657928
1781427238.892803,580,-0.1725292056798935
1781427243.3347614,584,-0.1724938452243805
1781427244.4484584,585,-0.16990552842617035
1781427245.5803604,586,-0.1732507348060608
1781427247.8100605,588,-0.17284581065177917
1781427248.9309142,589,-0.17280203104019165
1781427250.0794547,590,-0.17270290851593018
1781427251.2108262,591,-0.17278163135051727
1781427252.3795292,592,-0.17239564657211304
1781427254.6691473,594,-0.17204847931861877
1781427255.8329167,595,-0.1722254753112793
1781427256.9700158,596,-0.17221495509147644
1781427258.0949962,597,-0.17231963574886322
1781427259.225162,598,-0.1718851774930954
1781427260.388919,599,-0.17229890823364258
1781427262.6640637,601,-0.17193546891212463
1781427263.7897713,602,-0.17178228497505188
1781427264.932213,603,-0.1718071699142456
1781427267.2090902,605,-0.17142462730407715
1781427269.4986355,607,-0.1713527888059616
1781427270.601067,608,-0.17105889320373535
1781427271.7670667,609,-0.17141738533973694
1781427272.8972974,610,-0.1711769998073578
1781427276.2943068,613,-0.17112791538238525
1781427277.4286816,614,-0.17127510905265808
1781427279.7397406,616,-0.1720902919769287
1781427280.8583598,617,-0.17108283936977386
1781427282.0038192,618,-0.17007789015769958
1781427284.2584424,620,-0.17083826661109924
1781427286.501908,622,-0.17065441608428955
1781427287.6430511,623,-0.1706470251083374
1781427289.9435773,625,-0.1700771450996399
1781427291.05772,626,-0.1704876869916916
1781427292.177112,627,-0.1703859567642212
1781427293.3175917,628,-0.17042109370231628
1781427294.4845443,629,-0.16948018968105316
1781427297.7024121,632,-0.16945701837539673
1781427298.7777734,633,-0.16960269212722778
1781427299.828752,634,-0.16907016932964325
1781427300.9370618,635,-0.16958507895469666
1781427303.1036925,637,-0.1692337691783905
1781427306.3761756,640,-0.16908101737499237
1781427307.4470105,641,-0.1682470738887787
1781427308.5170035,642,-0.1689445972442627
1781427309.6004658,643,-0.1692449301481247
1781427310.6933799,644,-0.16896840929985046
1781427311.7423384,645,-0.16871629655361176
1781427315.0768056,648,-0.16872116923332214
1781427316.1650062,649,-0.16810119152069092
1781427318.277965,651,-0.16828593611717224
1781427319.3256118,652,-0.16813838481903076
1781427320.4612882,653,-0.1677030324935913
1781427321.5215228,654,-0.16712331771850586
1781427322.5951025,655,-0.16851751506328583
1781427325.8340747,658,-0.1681169718503952
1781427326.9454052,659,-0.167852520942688
1781427328.0078757,660,-0.16758880019187927
1781427329.0728965,661,-0.1679776906967163
1781427335.4878454,667,-0.1686462163925171
1781427337.6128888,669,-0.16738979518413544
1781427338.680806,670,-0.16707384586334229
1781427341.895255,673,-0.16647517681121826
1781427344.0100775,675,-0.16664807498455048
1781427345.073774,676,-0.16679978370666504
1781427346.1382446,677,-0.1666581630706787
1781427347.2245145,678,-0.16641643643379211
1781427348.2778215,679,-0.16641318798065186
1781427349.3420331,680,-0.16632384061813354
1781427351.5178468,682,-0.1662551909685135
1781427352.6584406,683,-0.16626892983913422
1781427353.7604618,684,-0.1662481129169464
1781427354.8295214,685,-0.166144460439682
1781427357.023864,687,-0.16551239788532257
1781427358.132241,688,-0.16566143929958344
1781427359.2132425,689,-0.16597764194011688
1781427360.3063486,690,-0.16570518910884857
1781427362.448152,692,-0.16531535983085632
1781427363.5090172,693,-0.16172683238983154
1781427364.5889668,694,-0.1648477464914322
1781427365.6532037,695,-0.164643332362175
1781427366.695913,696,-0.1652381718158722
1781427367.747521,697,-0.1652277112007141
1781427369.9131784,699,-0.16408906877040863
1781427373.1220798,702,-0.1643357276916504
1781427374.2005494,703,-0.16497664153575897
1781427376.3127217,705,-0.1643425077199936
1781427380.5618653,709,-0.1628309190273285
1781427381.6412442,710,-0.16372844576835632
1781427383.7885036,712,-0.16344214975833893
1781427384.897872,713,-0.16417382657527924
1781427387.021431,715,-0.1637682169675827
1781427389.2623785,717,-0.16350463032722473
1781427391.3928764,719,-0.16356708109378815
1781427392.4855037,720,-0.1635192483663559
1781427393.5732274,721,-0.16360598802566528
1781427395.828851,723,-0.16328741610050201
1781427396.916724,724,-0.16336336731910706
1781427397.9940348,725,-0.16325223445892334
1781427399.1152394,726,-0.16290688514709473
1781427400.1888118,727,-0.16304053366184235
1781427401.2551427,728,-0.16292014718055725
1781427402.334635,729,-0.16296787559986115
1781427403.4261003,730,-0.16325747966766357
1781427404.5375698,731,-0.16281937062740326
1781427405.5970929,732,-0.1627684235572815
1781427406.6969702,733,-0.1626429408788681
1781427408.8675277,735,-0.16195695102214813
1781427412.101954,738,-0.16261348128318787
1781427413.1716938,739,-0.16019180417060852
1781427414.2505846,740,-0.16209836304187775
1781427416.3974707,742,-0.16211342811584473
1781427417.4501061,743,-0.16092678904533386
1781427418.5559757,744,-0.16291576623916626
1781427419.6324759,745,-0.15895763039588928
1781427420.7593956,746,-0.16133032739162445
1781427426.0759683,751,-0.16115491092205048
1781427427.1321626,752,-0.1613457202911377
1781427430.317238,755,-0.1616090089082718
1781427431.3873854,756,-0.16136619448661804
1781427433.544057,758,-0.161244198679924
1781427434.6442058,759,-0.16157317161560059
1781427438.953478,763,-0.1614387333393097
1781427440.0607727,764,-0.16086944937705994
1781427441.1377857,765,-0.16092514991760254
1781427443.2340076,767,-0.16126132011413574
1781427444.2650518,768,-0.16110655665397644
1781427445.3469162,769,-0.16064825654029846
1781427446.432266,770,-0.16060690581798553
1781427447.5198257,771,-0.16114744544029236
1781427448.562513,772,-0.1604207456111908
1781427449.6142359,773,-0.1589805632829666
1781427451.7229934,775,-0.16087606549263
1781427452.8274417,776,-0.15987354516983032
1781427453.9096231,777,-0.16084358096122742
1781427454.993433,778,-0.15930280089378357
1781427456.0305405,779,-0.16134688258171082
1781427457.0747569,780,-0.15998560190200806
1781427458.1144874,781,-0.16000902652740479
1781427459.1825387,782,-0.1595461368560791
1781427460.2460606,783,-0.16009855270385742
1781427463.4704611,786,-0.15180744230747223
1781427465.5874035,788,-0.15938982367515564
1781427466.6625583,789,-0.15929760038852692
1781427468.73516,791,-0.16043220460414886
1781427470.8407068,793,-0.15969067811965942
1781427471.8839445,794,-0.15941256284713745
1781427472.9231708,795,-0.1599508821964264
1781427473.983692,796,-0.15906181931495667
1781427475.04149,797,-0.15944500267505646
1781427477.1339407,799,-0.15965309739112854
1781427478.1640198,800,-0.1592961847782135
1781427482.3750608,804,-0.15924780070781708
1781427483.4229238,805,-0.15899986028671265
1781427484.4552917,806,-0.15927186608314514
1781427485.5193145,807,-0.15927711129188538
1781427488.747176,810,-0.15951071679592133
1781427489.7929404,811,-0.1589105874300003
1781427491.9613512,813,-0.15862423181533813
1781427493.0590825,814,-0.15897835791110992
1781427496.2199872,817,-0.1592242419719696
1781427497.2768934,818,-0.15944363176822662
1781427498.3279383,819,-0.15898911654949188
1781427499.3834684,820,-0.15886162221431732
1781427500.450127,821,-0.15894395112991333
1781427501.4890392,822,-0.15832224488258362
1781427502.5307527,823,-0.15865445137023926
1781427503.5842643,824,-0.15833640098571777
1781427504.634587,825,-0.1588074266910553
1781427505.6993349,826,-0.15750645101070404
1781427506.7385101,827,-0.15824489295482635
1781427507.7929842,828,-0.156715527176857
1781427509.840114,830,-0.1585322767496109
1781427511.9158483,832,-0.1580371856689453
1781427512.9897673,833,-0.15535540878772736
1781427515.0412438,835,-0.15850555896759033
1781427516.0695415,836,-0.1556037813425064
1781427517.1311777,837,-0.15842273831367493
1781427519.2912219,839,-0.1580570936203003
1781427520.3244727,840,-0.1579071283340454
1781427522.4132533,842,-0.15783074498176575
1781427523.4978957,843,-0.15780293941497803
1781427525.6471612,845,-0.15756037831306458
1781427527.7494674,847,-0.1575489342212677
1781427530.9671683,850,-0.15716643631458282
1781427531.9928298,851,-0.1566825807094574
1781427535.1807857,854,-0.1565028727054596
1781427537.263267,856,-0.15688380599021912
1781427538.3498797,857,-0.1572052240371704
1781427539.4030643,858,-0.15673410892486572
1781427541.5138507,860,-0.15658611059188843
1781427542.5671387,861,-0.15729211270809174
1781427543.6209352,862,-0.15688563883304596
1781427546.7422035,865,-0.15689145028591156
1781427547.7730215,866,-0.15655803680419922
1781427549.8628845,868,-0.15327489376068115
1781427551.950155,870,-0.1568126380443573
1781427552.9981272,871,-0.1564532220363617
1781427556.1578317,874,-0.15659670531749725
1781427558.2345397,876,-0.15672670304775238
1781427559.284119,877,-0.1551932990550995
1781427562.4311395,880,-0.15614941716194153
1781427563.4561067,881,-0.15636000037193298
1781427564.490549,882,-0.1546674370765686
1781427565.5576696,883,-0.15615056455135345
1781427566.5976024,884,-0.15597616136074066
1781427567.6439974,885,-0.15613506734371185
1781427568.7136686,886,-0.15609470009803772
1781427569.7759266,887,-0.15591546893119812
1781427570.8179271,888,-0.15607807040214539
1781427571.8794117,889,-0.15587113797664642
1781427572.9285893,890,-0.15590247511863708
1781427575.0156438,892,-0.1560826599597931
1781427576.0824473,893,-0.15557986497879028
1781427578.1968842,895,-0.15559177100658417
1781427580.3938174,897,-0.15573495626449585
1781427581.446382,898,-0.15548348426818848
1781427584.600843,901,-0.15584835410118103
1781427585.6460414,902,-0.1534249186515808
1781427587.7524304,904,-0.1555357575416565
1781427588.7743075,905,-0.15554533898830414
1781427589.8511717,906,-0.15504604578018188
1781427590.8813326,907,-0.15403002500534058
1781427591.9443374,908,-0.1542324721813202
1781427593.993815,910,-0.1557692587375641
1781427595.066743,911,-0.14844650030136108
1781427597.351705,913,-0.15505489706993103
1781427598.4233658,914,-0.15303966403007507
1781427600.5922363,916,-0.15377584099769592
1781427601.6707659,917,-0.15520888566970825
1781427602.7199192,918,-0.15516214072704315
1781427603.7750313,919,-0.1545288860797882
1781427604.8206444,920,-0.1546829342842102
1781427605.87969,921,-0.1530020833015442
1781427607.9857562,923,-0.15485626459121704
1781427612.2776835,927,-0.15457981824874878
1781427613.34112,928,-0.15500599145889282
1781427614.4151752,929,-0.15456251800060272
1781427615.4741192,930,-0.15484145283699036
1781427616.6095707,931,-0.1545340120792389
1781427617.6936214,932,-0.15464971959590912
1781427618.8028073,933,-0.15509147942066193
1781427619.8729482,934,-0.1546965092420578
1781427620.948492,935,-0.1552310287952423
1781427625.2608397,939,-0.15500490367412567
1781427626.322374,940,-0.15400604903697968
1781427627.4284437,941,-0.1539672166109085
1781427628.5445898,942,-0.15539416670799255
1781427631.7523608,945,-0.15549300611019135
1781427632.8621833,946,-0.15424396097660065
1781427633.9683616,947,-0.15406696498394012
1781427636.1160488,949,-0.15475311875343323
1781427637.1834369,950,-0.15503430366516113
1781427639.3194945,952,-0.1557645946741104
1781427641.4953032,954,-0.15359097719192505
1781427642.5491154,955,-0.15547272562980652
1781427643.6019585,956,-0.1511884331703186
1781427646.764918,959,-0.15544146299362183
1781427647.8072205,960,-0.1555832177400589
1781427648.8571386,961,-0.15415722131729126
1781427649.9335318,962,-0.154561847448349
1781427651.014709,963,-0.1532084345817566
1781427652.1158774,964,-0.15544497966766357
1781427653.2009656,965,-0.15562108159065247
1781427655.303936,967,-0.15573757886886597
1781427656.3601866,968,-0.1546110212802887
1781427659.4483001,971,-0.1554345339536667
1781427664.7152858,976,-0.15551181137561798
1781427666.8115194,978,-0.155716210603714
1781427667.8680193,979,-0.1554582118988037
1781427668.93125,980,-0.15513618290424347
1781427669.9501107,981,-0.15572449564933777
1781427671.0112815,982,-0.1553632915019989
1781427672.0387402,983,-0.15496394038200378
1781427675.2014542,986,-0.1557328701019287
1781427676.2866218,987,-0.1555314064025879
1781427677.3504574,988,-0.15457195043563843
1781427678.3868725,989,-0.15500694513320923
1781427679.4641116,990,-0.15520250797271729
1781427681.554307,992,-0.15540258586406708
